timestampMs,keys_pressed,errors,total_words,current_streak
1777341277782,2,1,162,0
1777341278782,10,0,163,1
1777341279782,7,4,164,0
1777341280782,3,0,164,0
1777341281782,5,2,164,0
1777341282782,7,1,165,0
1777341283783,5,1,166,1
1777341284783,9,0,167,2
1777341285783,5,1,168,0
1777341286783,6,0,168,0
1777341287783,8,0,169,1
1777341288783,6,0,170,2
1777341289783,6,0,171,3
1777341290784,8,0,172,4
1777341291784,6,3,172,0
1777341292784,5,0,172,0
1777341293784,9,0,173,1
1777341294784,11,0,175,3
1777341295785,5,0,176,4
1777341296785,14,0,177,5
1777341297786,10,0,178,6
1777341298786,8,0,179,7
1777341299786,7,2,180,0
1777341300786,2,0,180,0
1777341301786,12,0,180,0
1777341302786,7,0,182,2
1777341303786,2,1,182,0
1777341304786,9,0,184,2
1777341305786,12,0,185,3
1777341306787,10,0,187,5
1777341307787,6,0,188,6
1777341308787,9,0,189,7
1777341309787,11,0,191,9
1777341310787,13,0,192,10
1777341311788,1,0,192,10
1777341312788,11,0,193,11
1777341313788,10,0,195,13
1777341314788,10,0,197,15
1777341315788,2,1,197,0
1777341316788,8,1,198,0
1777341317789,4,0,199,1
1777341318789,7,5,199,0
1777341319789,4,0,200,1
1777341320789,7,0,201,2
1777341321789,9,0,201,2
1777341322789,11,0,203,4
1777341323790,10,0,204,5
1777341324790,7,0,205,6
1777341325790,8,0,206,7
1777341326790,8,0,208,9
1777341327791,10,0,209,10
1777341328791,10,0,210,11
1777341329791,5,3,210,0
1777341330791,7,0,211,1
1777341331791,7,0,211,1
1777341332792,9,0,212,2
1777341333792,7,0,213,3
1777341334792,9,0,214,4
1777341335792,11,0,215,5
1777341336792,7,0,215,5
1777341337793,8,0,216,6
1777341338793,11,0,218,8
1777341339793,3,2,218,0
1777341340793,6,1,219,0
1777341341793,3,0,219,0
1777341342793,5,0,220,1
1777341343794,9,0,221,2
1777341344794,11,0,223,4
1777341345794,10,0,224,5
1777341346794,6,0,225,6
1777341347794,10,0,226,7
1777341348794,11,0,228,9
1777341349794,7,0,229,10
1777341350795,7,0,230,11
1777341351795,11,0,231,12
1777341352795,11,0,232,13
1777341353795,12,0,233,14
1777341354795,7,0,234,15
1777341355795,4,1,235,0
1777341356796,3,0,235,0
1777341357796,3,0,235,0
1777341358796,5,2,236,0
1777341359796,9,0,238,2
1777341360796,8,0,239,3
1777341361796,4,2,239,0
1777341362797,1,1,239,0
1777341363797,5,0,239,0
1777341364797,6,0,240,1
1777341365797,5,2,240,0
1777341366797,6,0,241,1
1777341367798,8,0,242,2
1777341368798,8,0,243,3
1777341369798,8,0,244,4
1777341370798,11,0,245,5
1777341371798,9,3,246,0
1777341372798,5,0,246,0
1777341373798,8,0,247,1
1777341374799,10,0,249,3
1777341375799,11,0,250,4
1777341376799,10,0,251,5
1777341377799,11,0,252,6
1777341378799,5,0,252,6
1777341379799,6,0,253,7
1777341380800,5,2,253,0
1777341381800,3,0,253,0
1777341382800,9,0,254,1
1777341383800,8,0,255,2
1777341384800,4,1,256,0
1777341385800,9,1,257,0
1777341386801,2,1,257,0
1777341387801,7,0,258,1
1777341388801,7,0,258,1
1777341389801,4,0,259,2
1777341390801,11,0,260,3
1777341391801,7,0,261,4
1777341392801,8,0,262,5
1777341393802,9,0,263,6
1777341394802,9,0,264,7
1777341395803,10,0,266,9
1777341396803,10,0,267,10
1777341397803,11,0,269,12
1777341398803,7,0,270,13
1777341399803,9,1,271,0
1777341400803,4,0,271,0
