timestampMs,keys_pressed,errors,total_words,current_streak
1777337799270,0,0,0,0
1777337800270,0,0,0,0
1777337801271,5,0,0,0
1777337802271,8,0,1,1
1777337803271,10,0,2,2
1777337804271,7,3,3,0
1777337805271,7,0,4,1
1777337806272,7,0,5,2
1777337807272,7,0,6,3
1777337808272,9,0,7,4
1777337809272,11,0,8,5
1777337810272,11,0,10,7
1777337811272,4,1,10,0
1777337812273,10,0,11,1
1777337813273,5,0,12,2
1777337814273,8,0,13,3
1777337815273,8,0,14,4
1777337816274,10,0,15,5
1777337817274,9,1,16,0
1777337818274,3,0,16,0
1777337819274,9,0,17,1
1777337820274,8,0,18,2
1777337821274,9,0,19,3
1777337822275,8,2,20,0
1777337823275,7,0,21,1
1777337824275,10,0,22,2
1777337825275,8,0,23,3
1777337826275,12,0,24,4
1777337827275,10,0,25,5
1777337828275,8,0,27,7
1777337829275,8,0,27,7
1777337830275,8,0,28,8
1777337831276,11,0,29,9
1777337832276,5,1,30,0
1777337833276,12,0,32,2
1777337834276,10,0,33,3
1777337835276,8,0,34,4
1777337836277,5,0,35,5
1777337837277,7,0,36,6
1777337838277,10,0,37,7
1777337839277,6,0,38,8
1777337840277,4,0,39,9
1777337841277,9,0,40,10
1777337842278,11,0,41,11
1777337843278,11,0,43,13
1777337844278,9,0,44,14
1777337845278,10,0,45,15
1777337846278,11,0,46,16
1777337847278,8,0,47,17
1777337848278,10,0,48,18
1777337849279,10,0,49,19
1777337850279,11,0,50,20
1777337851279,5,2,51,0
1777337852279,8,1,52,0
1777337853279,6,0,52,0
1777337854279,8,0,54,2
1777337855279,9,0,55,3
1777337856280,10,0,56,4
1777337857280,11,0,57,5
1777337858280,8,0,59,7
1777337859280,9,1,60,0
1777337860280,3,0,60,0
1777337861280,5,0,61,1
1777337862281,11,0,62,2
1777337863281,9,0,63,3
1777337864281,9,0,64,4
1777337865281,9,0,65,5
1777337866281,8,1,66,0
1777337867281,2,0,66,0
1777337868281,7,0,67,1
1777337869282,9,0,68,2
1777337870282,6,0,69,3
1777337871283,11,0,71,5
1777337872283,9,0,71,5
1777337873283,5,0,72,6
1777337874283,10,0,73,7
1777337875284,11,0,74,8
1777337876284,8,0,75,9
1777337877284,8,0,76,10
1777337878284,4,0,77,11
1777337879284,8,0,78,12
1777337880284,6,0,78,12
1777337881285,6,0,79,13
1777337882285,10,0,80,14
1777337883285,8,0,81,15
1777337884285,8,0,82,16
1777337885285,11,0,83,17
1777337886285,11,0,85,19
1777337887285,9,0,85,19
1777337888286,11,0,87,21
1777337889286,8,0,87,21
1777337890286,9,0,89,23
1777337891286,12,0,90,24
1777337892286,9,0,91,25
1777337893286,7,0,92,26
1777337894286,7,0,93,27
1777337895286,9,0,94,28
1777337896287,10,0,95,29
1777337897287,5,0,95,29
1777337898287,7,0,96,30
1777337899287,10,0,98,32
1777337900287,7,0,99,33
1777337901287,6,2,99,0
1777337902288,10,0,101,2
1777337903288,9,0,102,3
1777337904288,11,0,103,4
1777337905288,12,0,105,6
1777337906288,7,0,106,7
1777337907288,9,2,107,0
1777337908289,5,0,107,0
1777337909289,9,0,108,1
1777337910289,7,0,109,2
1777337911289,6,0,110,3
1777337912290,4,2,110,0
1777337913290,7,0,111,1
1777337914290,6,0,111,1
1777337915290,10,0,112,2
1777337916290,2,0,113,3
1777337917291,7,0,114,4
1777337918291,5,0,114,4
1777337919291,3,0,115,5
1777337920291,9,0,116,6
1777337921291,6,0,116,6
1777337922291,7,0,118,8
1777337923291,8,0,118,8
1777337924291,6,0,120,10
1777337925292,9,0,121,11
1777337926292,5,0,121,11
1777337927292,4,0,122,12
1777337928292,9,0,123,13
1777337929292,11,0,125,15
1777337930292,6,2,125,0
1777337931292,2,2,125,0
1777337932292,9,0,126,1
1777337933292,5,2,126,0
1777337934293,3,1,126,0
1777337935293,10,0,127,1
1777337936293,6,0,128,2
1777337937293,8,0,129,3
1777337938293,6,0,130,4
1777337939294,10,0,131,5
1777337940294,6,0,132,6
1777337941294,6,0,132,6
1777337942294,11,0,133,7
1777337943294,7,0,134,8
1777337944294,7,0,135,9
1777337945294,3,1,135,0
1777337946295,8,0,135,0
1777337947295,6,2,136,0
1777337948295,8,0,137,1
1777337949295,6,0,138,2
1777337950295,4,1,138,0
1777337951296,9,0,139,1
1777337952296,9,0,140,2
1777337953296,9,0,141,3
1777337954296,7,0,142,4
1777337955296,8,0,143,5
1777337956297,4,3,143,0
1777337957297,5,1,143,0
1777337958297,0,0,143,0
1777337959297,6,0,143,0
1777337960297,9,0,145,2
1777337961297,3,1,145,0
1777337962298,9,0,146,1
1777337963298,6,5,146,0
1777337964298,6,0,146,0
1777337965298,9,0,148,2
1777337966298,10,0,149,3
1777337967298,2,2,149,0
1777337968299,2,1,149,0
1777337969299,12,0,150,1
1777337970300,2,1,150,0
1777337971300,4,4,150,0
1777337972300,4,0,151,1
1777337973300,3,0,151,1
1777337974300,9,0,152,2
1777337975300,5,0,153,3
1777337976301,8,0,153,3
1777337977302,7,0,155,5
1777337978302,7,0,155,5
1777337979302,4,1,156,0
1777337980302,0,0,156,0
1777337981302,1,1,156,0
1777337982303,2,1,156,0
1777337983303,3,0,156,0
1777337984303,9,0,157,1
1777337985303,9,0,158,2
1777337986303,7,0,160,4
1777337987303,7,0,162,6
1777337988303,5,0,162,6
1777337989304,7,0,163,7
1777337990304,10,0,165,9
1777337991304,11,0,166,10
1777337992304,7,0,167,11
1777337993304,7,0,168,12
1777337994304,11,0,170,14
1777337995304,4,0,171,15
1777337996305,8,0,173,17
1777337997305,11,0,174,18
1777337998305,3,1,174,0
1777337999305,5,4,174,0
1777338000305,5,0,174,0
1777338001305,6,0,175,1
1777338002306,8,0,175,1
1777338003306,9,0,176,2
1777338004306,8,0,177,3
1777338005306,3,0,177,3
1777338006308,9,1,178,0
1777338007308,3,3,178,0
1777338008308,4,0,178,0
1777338009308,10,0,180,2
1777338010308,8,0,181,3
1777338011309,6,0,181,3
1777338012309,6,0,182,4
1777338013309,12,0,184,6
1777338014309,6,0,184,6
1777338015309,9,0,186,8
1777338016309,9,0,188,10
1777338017309,8,0,189,11
1777338018310,8,0,190,12
1777338019310,11,0,191,13
1777338020310,8,0,193,15
1777338021310,7,0,194,16
1777338022310,4,0,194,16
1777338023310,8,0,195,17
1777338024310,6,0,196,18
1777338025311,8,2,197,0
1777338026311,2,0,197,0
1777338027311,10,0,199,2
1777338028311,12,0,200,3
1777338029311,7,0,201,4
1777338030311,10,0,202,5
1777338031312,7,0,203,6
1777338032312,8,0,204,7
1777338033312,13,0,205,8
1777338034312,8,0,206,9
1777338035312,8,0,207,10
1777338036313,8,0,208,11
1777338037313,7,0,209,12
1777338038313,8,0,210,13
1777338039313,7,0,211,14
1777338040313,9,1,212,0
1777338041313,2,1,212,0
1777338042314,8,0,213,1
1777338043314,9,0,214,2
1777338044314,7,0,215,3
1777338045314,11,0,215,3
1777338046314,9,0,217,5
1777338047314,13,0,219,7
1777338048314,11,0,220,8
1777338049315,8,0,220,8
1777338050315,12,0,222,10
1777338051315,10,0,224,12
1777338052315,8,0,225,13
1777338053315,11,0,226,14
1777338054315,6,0,227,15
1777338055315,10,0,228,16
1777338056316,6,0,229,17
1777338057316,11,0,231,19
1777338058316,9,0,232,20
1777338059316,8,0,233,21
1777338060316,4,1,233,0
1777338061317,2,0,233,0
1777338062317,4,0,233,0
1777338063317,6,0,233,0
1777338064317,8,0,234,1
1777338065317,10,0,236,3
1777338066317,7,0,236,3
1777338067317,9,0,237,4
1777338068318,5,2,237,0
1777338069318,9,0,239,2
1777338070318,10,0,240,3
1777338071318,7,4,240,0
1777338072318,5,0,241,1
1777338073318,8,0,242,2
1777338074318,9,0,243,3
1777338075319,10,0,244,4
1777338076319,7,3,245,0
1777338077319,5,3,245,0
1777338078319,4,0,245,0
1777338079319,7,0,246,1
1777338080319,3,1,246,0
1777338081319,3,2,246,0
1777338082320,7,0,247,1
1777338083320,6,0,248,2
1777338084320,10,0,249,3
1777338085320,7,0,251,5
1777338086320,8,0,252,6
1777338087320,4,1,252,0
1777338088321,3,0,252,0
1777338089321,11,0,253,1
1777338090321,3,1,254,0
1777338091321,6,0,254,0
1777338092321,10,0,256,2
1777338093321,7,0,257,3
1777338094321,6,0,258,4
1777338095322,5,0,258,4
1777338096322,10,0,260,6
1777338097322,10,0,261,7
