timestampMs,keys_pressed,errors,total_words,current_streak
1777277963474,9,0,121,5
1777277964474,7,0,122,6
1777277965474,3,1,122,0
1777277966474,5,0,122,0
1777277967474,10,0,123,1
1777277968476,9,0,124,2
1777277969476,7,0,125,3
1777277970476,9,0,127,5
1777277971476,3,0,127,5
1777277972476,4,1,127,0
1777277973476,5,0,127,0
1777277974476,8,0,129,2
1777277975476,11,0,130,3
1777277976477,6,0,131,4
1777277977477,10,0,132,5
1777277978477,6,1,133,0
1777277979477,6,1,133,0
1777277980477,3,0,133,0
1777277981477,9,0,134,1
1777277982477,10,0,136,3
1777277983477,12,0,137,4
1777277984477,8,0,138,5
1777277985478,9,0,139,6
1777277986478,6,0,139,6
1777277987478,9,0,140,7
1777277988478,8,0,141,8
1777277989478,4,2,141,0
1777277990478,7,0,142,1
1777277991478,6,0,142,1
1777277992478,10,0,143,2
1777277993479,6,2,143,0
1777277994479,8,0,144,1
1777277995479,6,1,145,0
1777277996479,2,0,145,0
1777277997479,7,0,146,1
1777277998479,10,0,146,1
1777277999479,5,0,147,2
1777278000480,4,0,148,3
1777278001480,3,0,148,3
1777278002480,5,0,149,4
1777278003480,8,3,150,0
1777278004480,4,0,150,0
1777278005480,12,0,152,2
1777278006481,7,0,153,3
1777278007481,8,0,154,4
1777278008481,7,0,154,4
1777278009481,6,0,155,5
1777278010481,11,0,156,6
1777278011481,9,0,157,7
1777278012482,8,0,159,9
1777278013482,9,0,160,10
1777278014482,9,0,161,11
1777278015482,10,0,163,13
1777278016482,3,2,163,0
1777278017483,7,0,164,1
1777278018483,5,0,164,1
1777278019483,3,1,165,0
1777278020483,10,0,166,1
1777278021483,7,0,167,2
1777278022483,11,0,168,3
1777278023483,11,0,170,5
1777278024484,3,0,171,6
1777278025484,9,0,171,6
1777278026484,9,0,172,7
1777278027484,9,0,173,8
1777278028484,4,1,174,0
1777278029484,0,0,174,0
1777278030484,7,0,175,1
1777278031485,2,0,175,1
1777278032485,5,0,176,2
1777278033485,7,0,177,3
1777278034485,6,0,178,4
1777278035485,7,0,179,5
1777278036486,7,0,180,6
1777278037486,12,0,181,7
1777278038486,14,0,182,8
1777278039486,11,0,183,9
1777278040486,9,0,185,11
1777278041486,4,2,185,0
1777278042487,5,4,185,0
1777278043487,8,0,186,1
1777278044487,10,0,187,2
1777278045487,10,0,188,3
1777278046487,8,0,189,4
1777278047488,6,0,189,4
1777278048488,7,0,190,5
1777278049488,9,4,191,0
1777278050489,5,0,191,0
1777278051489,8,0,192,1
1777278052489,10,0,193,2
1777278053489,9,0,194,3
1777278054489,5,2,195,0
1777278055490,8,0,196,1
1777278056490,8,0,196,1
1777278057490,8,0,197,2
1777278058490,4,0,198,3
1777278059490,3,0,198,3
1777278060490,7,0,198,3
1777278061491,7,0,199,4
1777278062491,10,0,200,5
1777278063491,11,0,201,6
1777278064491,7,0,202,7
1777278065491,2,1,202,0
1777278066491,4,0,203,1
1777278067492,8,2,204,0
1777278068492,6,0,205,1
1777278069492,8,0,206,2
1777278070492,7,0,207,3
1777278071492,11,1,208,0
1777278072493,3,3,208,0
1777278073493,6,0,208,0
1777278074493,10,0,209,1
1777278075493,10,0,211,3
1777278076493,10,0,212,4
1777278077493,11,0,214,6
1777278078493,11,0,215,7
1777278079494,11,0,217,9
1777278080494,1,1,217,0
1777278081494,8,0,218,1
1777278082494,9,0,219,2
1777278083494,6,0,220,3
1777278084495,6,1,221,1
1777278085495,2,2,221,0
1777278086495,2,0,221,0
1777278087495,9,0,222,1
1777278088495,12,2,223,0
1777278089495,3,0,223,0
1777278090496,7,0,224,1
1777278091496,10,0,225,2
1777278092496,4,1,225,0
1777278093496,6,0,226,1
1777278094496,10,0,227,2
1777278095496,9,0,228,3
1777278096497,2,1,229,0
1777278097497,8,0,230,1
1777278098497,6,0,231,2
1777278099497,3,0,231,2
1777278100497,10,0,233,4
1777278101497,4,0,233,4
1777278102497,10,0,235,6
