timestampMs,keys_pressed,errors,total_correct,current_streak
1777343923238,1,0,223,5
1777343924238,2,0,225,7
1777343925238,1,0,226,8
1777343926238,2,0,228,10
1777343927239,2,0,230,12
1777343928239,1,0,231,13
1777343929239,2,0,233,15
1777343930239,2,0,235,17
1777343931239,2,0,237,19
1777343932240,1,1,237,0
1777343933240,2,0,239,2
1777343934240,2,1,240,0
1777343935240,2,0,242,2
1777343936240,2,0,244,4
1777343937240,1,0,245,5
1777343938241,3,0,248,8
1777343939241,2,0,250,10
1777343940241,1,0,251,11
1777343941241,3,0,254,14
1777343942241,1,0,255,15
1777343943242,2,1,256,0
1777343944242,1,0,257,1
1777343945242,2,0,259,3
1777343946242,2,1,260,1
1777343947242,2,0,262,3
1777343948243,1,0,263,4
1777343949243,3,0,266,7
1777343950243,2,0,268,9
1777343951243,1,0,269,10
1777343952243,3,0,272,13
1777343953243,2,0,274,15
1777343954244,2,0,276,17
1777343955244,2,0,278,19
1777343956244,2,0,280,21
1777343957244,2,0,282,23
1777343958244,2,0,284,25
1777343959245,2,0,286,27
1777343960245,1,0,287,28
1777343961245,2,0,289,30
1777343962245,2,1,290,0
1777343963245,2,0,292,2
1777343964246,2,0,294,4
1777343965246,2,0,296,6
1777343966246,2,0,298,8
1777343967246,1,0,299,9
1777343968247,3,0,302,12
1777343969247,1,1,302,0
1777343970247,2,0,304,2
1777343971247,2,0,306,4
1777343972247,2,0,308,6
1777343973248,2,0,310,8
1777343974248,2,0,312,10
1777343975248,3,1,314,0
1777343976248,1,0,315,1
1777343977248,2,0,317,3
1777343978249,2,0,319,5
1777343979249,1,0,320,6
1777343980249,3,0,323,9
1777343981249,2,2,323,0
1777343982249,1,0,324,1
1777343983249,2,0,326,3
1777343984250,1,0,327,4
1777343985250,3,1,329,2
1777343986250,1,0,330,3
1777343987250,2,1,331,1
1777343988250,2,0,333,3
1777343989251,2,0,335,5
1777343990251,1,0,336,6
1777343991251,1,0,337,7
1777343992251,2,0,339,9
1777343993252,1,0,340,10
1777343994252,2,0,342,12
1777343995252,2,0,344,14
1777343996252,2,0,346,16
1777343997252,2,0,348,18
1777343998252,2,0,350,20
1777343999253,1,0,351,21
1777344000253,2,0,353,23
1777344001253,2,1,354,1
1777344002253,3,0,357,4
1777344003253,2,0,359,6
1777344004253,1,0,360,7
1777344005254,2,0,362,9
1777344006254,2,0,364,11
1777344007254,1,1,364,0
1777344008254,2,0,366,2
1777344009254,2,0,368,4
1777344010254,2,0,370,6
1777344011255,1,0,371,7
1777344012255,2,0,373,9
1777344013255,1,0,374,10
1777344014256,2,0,376,12
1777344015256,2,1,377,0
1777344016256,2,1,378,1
1777344017256,2,0,380,3
1777344018256,1,0,381,4
1777344019256,2,0,383,6
1777344020257,1,0,384,7
1777344021257,2,0,386,9
1777344022257,2,0,388,11
1777344023257,2,1,389,0
1777344024257,2,1,390,1
1777344025258,1,0,391,2
1777344026258,2,0,393,4
1777344027258,2,0,395,6
1777344028258,2,1,396,1
1777344029258,2,0,398,3
1777344030259,3,0,401,6
1777344031259,1,0,402,7
1777344032259,2,0,404,9
1777344033259,1,0,405,10
1777344034259,2,0,407,12
1777344035259,2,0,409,14
1777344036260,2,0,411,16
1777344037260,2,0,413,18
1777344038260,1,0,414,19
1777344039260,2,0,416,21
1777344040260,1,0,417,22
1777344041260,2,0,419,24
1777344042261,2,0,421,26
1777344043261,2,0,423,28
1777344044261,2,0,425,30
1777344045261,2,0,427,32
1777344046261,2,0,429,34
1777344047262,2,0,431,36
1777344048262,2,0,433,38
1777344049262,0,0,433,38
1777344050262,3,0,436,41
1777344051263,3,1,438,2
1777344052263,2,0,440,4
1777344053263,2,0,442,6
1777344054263,2,0,444,8
1777344055263,2,0,446,10
1777344056263,2,2,446,0
1777344057264,2,0,448,2
1777344058264,2,0,450,4
1777344059264,1,0,451,5
1777344060264,2,0,453,7
1777344061264,2,0,455,9
1777344062265,2,2,455,0
1777344063265,2,1,456,0
1777344064265,3,0,459,3
1777344065265,1,0,460,4
1777344066265,3,1,462,0
1777344067265,1,0,463,1
1777344068266,2,0,465,3
1777344069266,3,1,467,0
1777344070266,2,0,469,2
1777344071266,2,0,471,4
1777344072266,2,0,473,6
1777344073266,2,0,475,8
1777344074267,1,0,476,9
1777344075267,2,0,478,11
1777344076267,2,0,480,13
1777344077267,2,0,482,15
1777344078267,1,0,483,16
1777344079268,2,0,485,18
1777344080268,2,0,487,20
1777344081268,2,1,488,0
1777344082268,1,0,489,1
1777344083269,2,0,491,3
1777344084269,2,0,493,5
1777344085269,1,0,494,6
1777344086269,2,0,496,8
1777344087269,2,0,498,10
