timestampMs,keys_pressed,errors,total_words,current_streak
1777338311870,7,0,64,1
1777338312870,11,0,65,2
1777338313870,6,0,66,3
1777338314870,4,1,66,0
1777338315870,8,0,67,1
1777338316870,8,0,68,2
1777338317871,7,0,69,3
1777338318871,9,0,70,4
1777338319871,9,0,71,5
1777338320871,9,0,72,6
1777338321871,2,0,72,6
1777338322871,3,0,72,6
1777338323871,5,0,73,7
1777338324872,2,0,73,7
1777338325872,7,0,74,8
1777338326872,5,0,74,8
1777338327872,9,0,75,9
1777338328872,5,1,76,0
1777338329873,5,0,77,1
1777338330873,12,0,78,2
1777338331873,10,0,79,3
1777338332873,9,0,80,4
1777338333873,9,0,82,6
1777338334873,9,0,84,8
1777338335873,5,0,85,9
1777338336874,5,0,85,9
1777338337874,6,0,86,10
1777338338874,8,0,87,11
1777338339874,9,1,88,0
1777338340874,5,0,88,0
1777338341874,10,0,90,2
1777338342874,5,0,90,2
1777338343875,10,0,91,3
1777338344875,9,0,93,5
1777338345875,11,0,95,7
1777338346875,11,0,96,8
1777338347875,10,0,97,9
1777338348875,8,0,98,10
1777338349876,10,0,100,12
1777338350876,9,0,100,12
1777338351876,11,0,101,13
1777338352876,9,0,103,15
1777338353876,6,2,103,0
1777338354876,6,0,104,1
1777338355877,10,0,105,2
1777338356877,11,0,107,4
1777338357877,10,0,108,5
1777338358877,10,0,110,7
1777338359877,5,0,111,8
1777338360877,10,0,112,9
1777338361877,5,1,113,0
1777338362878,6,0,113,0
1777338363878,8,0,114,1
1777338364878,7,1,115,0
1777338365878,8,0,115,0
1777338366878,6,0,116,1
1777338367878,11,0,117,2
1777338368878,8,3,118,0
1777338369879,4,0,118,0
1777338370879,9,0,120,2
1777338371879,5,1,120,0
1777338372879,8,0,121,1
1777338373879,6,0,122,2
1777338374879,12,0,124,4
1777338375880,8,0,124,4
1777338376880,12,0,125,5
1777338377880,5,0,126,6
1777338378880,7,0,127,7
1777338379880,6,1,128,0
1777338380880,2,0,128,0
1777338381880,9,0,129,1
1777338382881,5,0,130,2
1777338383881,7,0,131,3
1777338384881,3,2,131,0
1777338385881,8,0,131,0
1777338386881,9,0,133,2
1777338387881,9,0,134,3
1777338388881,11,0,136,5
1777338389882,11,0,137,6
1777338390882,8,0,138,7
1777338391882,4,2,138,0
1777338392882,4,3,138,0
1777338393882,8,0,139,1
1777338394882,8,2,140,0
1777338395883,7,1,140,0
1777338396883,6,0,141,1
1777338397883,4,1,141,0
1777338398883,5,0,141,0
1777338399883,8,0,143,2
1777338400883,5,0,144,3
1777338401884,4,0,144,3
1777338402884,8,0,146,5
1777338403884,7,0,147,6
1777338404884,8,0,148,7
1777338405884,11,0,149,8
1777338406884,10,0,150,9
1777338407885,5,2,150,0
1777338408885,8,0,152,2
1777338409885,8,0,153,3
1777338410885,10,0,154,4
1777338411885,10,0,155,5
1777338412886,11,0,156,6
1777338413886,8,0,157,7
1777338414886,9,0,158,8
1777338415886,10,0,159,9
1777338416886,8,0,160,10
1777338417886,11,0,161,11
1777338418886,8,0,163,13
1777338419886,5,1,163,0
1777338420887,6,0,164,1
1777338421887,8,0,165,2
1777338422887,9,0,166,3
1777338423887,3,0,166,3
1777338424887,9,0,167,4
1777338425887,8,0,168,5
1777338426888,9,0,170,7
1777338427888,7,0,171,8
1777338428888,5,0,172,9
1777338429888,10,0,173,10
1777338430888,8,0,174,11
1777338431888,4,0,175,12
1777338432888,6,0,176,13
1777338433889,11,0,178,15
1777338434889,6,0,179,16
1777338435889,5,1,179,0
1777338436889,7,0,179,0
1777338437889,10,0,181,2
1777338438890,7,0,181,2
1777338439890,6,0,183,4
1777338440890,5,1,184,1
1777338441890,7,0,185,2
1777338442890,8,0,186,3
1777338443890,9,0,187,4
1777338444891,10,0,188,5
1777338445891,8,0,189,6
1777338446891,10,0,190,7
1777338447891,5,0,191,8
1777338448891,8,0,192,9
