timestampMs,keys_pressed,errors,total_words,current_streak
1777321204273,12,0,70,1
1777321205273,11,0,71,2
1777321206274,9,0,72,3
1777321207274,14,0,74,5
1777321208274,5,2,74,0
1777321209274,10,0,75,1
1777321210274,8,0,76,2
1777321211274,4,1,77,0
1777321212274,6,0,77,0
1777321213274,11,0,78,1
1777321214275,8,0,79,2
1777321215275,8,0,80,3
1777321216275,7,0,81,4
1777321217275,6,0,81,4
1777321218275,11,0,83,6
1777321219275,3,0,83,6
1777321220276,9,0,84,7
1777321221276,10,0,86,9
1777321222276,9,0,87,10
1777321223276,8,0,87,10
1777321224276,9,0,89,12
1777321225276,4,0,89,12
1777321226277,4,0,90,13
1777321227277,12,0,91,14
1777321228277,9,0,92,15
1777321229277,9,0,93,16
1777321230277,12,0,95,18
1777321231278,5,0,95,18
1777321232278,7,3,96,0
1777321233278,6,0,97,1
1777321234278,6,0,98,2
1777321235278,10,0,99,3
1777321236278,2,0,99,3
1777321237278,9,0,100,4
1777321238279,7,0,101,5
1777321239279,9,0,102,6
1777321240279,8,0,103,7
1777321241279,10,0,104,8
1777321242279,10,0,106,10
1777321243279,11,0,107,11
1777321244279,7,1,108,0
1777321245279,3,0,108,0
1777321246280,5,0,108,0
1777321247280,10,0,109,1
1777321248280,7,0,110,2
1777321249280,7,2,111,0
1777321250280,4,0,111,0
1777321251280,8,0,112,1
1777321252281,8,0,112,1
1777321253281,10,0,113,2
1777321254281,7,0,114,3
1777321255281,7,0,115,4
1777321256281,6,0,115,4
1777321257281,10,0,117,6
1777321258282,3,1,117,0
1777321259282,9,0,118,1
1777321260282,8,0,119,2
1777321261282,8,0,120,3
1777321262283,7,0,121,4
1777321263283,4,0,122,5
1777321264283,9,0,123,6
1777321265283,6,0,124,7
1777321266283,10,0,124,7
1777321267283,7,0,126,9
1777321268283,9,0,127,10
1777321269284,11,1,128,0
1777321270284,4,2,128,0
1777321271284,9,0,129,1
1777321272284,9,0,130,2
1777321273284,4,1,131,0
1777321274284,7,0,132,1
1777321275285,10,0,133,2
1777321276285,5,0,133,2
1777321277285,10,1,134,0
1777321278285,4,0,134,0
1777321279285,7,0,135,1
1777321280286,2,1,135,0
1777321281286,5,0,135,0
1777321282286,5,0,136,1
1777321283286,6,0,137,2
1777321284286,8,0,138,3
1777321285286,12,0,139,4
1777321286287,11,0,140,5
1777321287287,5,0,141,6
1777321288287,9,0,142,7
1777321289287,9,0,143,8
1777321290287,8,0,144,9
1777321291287,7,0,145,10
1777321292288,3,1,146,0
1777321293288,3,0,146,0
1777321294288,10,0,147,1
1777321295288,8,1,148,0
1777321296288,5,0,149,1
1777321297288,9,0,149,1
1777321298288,4,0,150,2
1777321299289,7,0,151,3
1777321300289,10,0,152,4
1777321301289,12,0,154,6
1777321302289,6,0,155,7
1777321303289,9,0,156,8
1777321304289,7,0,157,9
1777321305289,13,0,159,11
1777321306290,10,0,160,12
1777321307290,9,2,161,0
1777321308290,3,0,161,0
1777321309290,10,0,162,1
1777321310291,11,0,163,2
1777321311291,3,1,164,0
1777321312291,2,1,164,0
1777321313291,8,0,165,1
1777321314291,11,0,166,2
1777321315292,10,0,167,3
1777321316292,5,0,167,3
1777321317292,3,0,168,4
1777321318292,2,0,168,4
1777321319293,4,0,169,5
1777321320293,4,0,169,5
1777321321293,7,0,170,6
1777321322293,8,0,171,7
1777321323293,6,0,172,8
1777321324294,9,0,173,9
1777321325294,7,0,175,11
1777321326294,11,0,176,12
1777321327294,5,0,177,13
1777321328294,9,0,178,14
1777321329294,5,3,178,0
1777321330295,8,0,179,1
1777321331295,9,0,180,2
1777321332295,5,0,180,2
1777321333295,6,0,181,3
1777321334295,6,0,181,3
1777321335295,7,2,181,0
1777321336296,12,0,183,2
1777321337296,10,0,183,2
1777321338296,8,0,184,3
1777321339296,11,0,186,5
1777321340297,6,0,187,6
1777321341297,7,0,188,7
1777321342297,6,0,189,8
1777321343297,8,0,190,9
1777321344298,3,1,190,0
1777321345298,7,0,191,1
1777321346298,9,0,192,2
1777321347298,9,0,193,3
1777321348298,11,0,195,5
1777321349298,9,0,196,6
1777321350299,11,0,197,7
1777321351299,11,0,199,9
1777321352299,12,0,200,10
1777321353299,8,3,201,0
1777321354299,7,0,201,0
1777321355299,4,1,202,0
1777321356299,3,2,202,0
1777321357300,8,0,203,1
1777321358300,6,0,203,1
1777321359301,6,2,204,0
1777321360301,5,0,204,0
1777321361301,11,0,206,2
1777321362301,7,0,207,3
1777321363301,11,0,208,4
1777321364301,9,0,209,5
1777321365301,10,0,210,6
1777321366302,7,0,211,7
1777321367302,7,0,212,8
1777321368302,10,0,213,9
1777321369302,12,0,214,10
1777321370302,11,0,216,12
1777321371302,6,0,217,13
1777321372302,5,0,218,14
1777321373303,8,0,219,15
1777321374303,13,0,221,17
1777321375303,9,0,222,18
1777321376303,7,0,223,19
1777321377303,4,3,223,0
1777321378304,6,0,223,0
1777321379304,10,2,225,0
1777321380304,5,0,225,0
1777321381304,9,0,226,1
1777321382304,10,0,228,3
1777321383304,5,1,228,0
1777321384305,7,0,230,2
1777321385305,3,0,230,2
1777321386305,3,0,231,3
1777321387305,10,0,232,4
1777321388305,10,0,234,6
1777321389305,8,0,235,7
1777321390305,7,0,236,8
1777321391306,5,0,237,9
1777321392306,5,2,237,0
1777321393306,7,0,238,1
1777321394306,7,0,239,2
1777321395306,8,0,239,2
1777321396306,9,0,241,4
1777321397306,6,1,242,0
1777321398307,5,0,242,0
1777321399307,5,1,243,0
1777321400307,11,0,244,1
1777321401307,9,2,245,0
1777321402307,6,2,245,0
1777321403307,9,0,246,1
1777321404308,7,0,247,2
1777321405308,10,0,249,4
1777321406308,6,0,250,5
1777321407308,9,0,251,6
1777321408308,6,0,251,6
1777321409308,6,0,252,7
1777321410309,9,0,253,8
1777321411309,9,0,255,10
1777321412309,8,0,257,12
1777321413309,6,0,258,13
1777321414309,8,0,259,14
1777321415309,6,0,260,15
1777321416310,11,0,261,16
1777321417310,8,0,262,17
1777321418310,8,4,262,0
1777321419310,5,0,263,1
1777321420310,9,0,264,2
1777321421310,12,0,265,3
1777321422310,8,0,267,5
1777321423311,13,0,269,7
1777321424311,5,2,269,0
