timestampMs,keys_pressed,errors,total_words,current_streak
1777343409720,7,0,113,3
1777343410720,6,0,114,4
1777343411720,8,0,115,5
1777343412721,7,0,116,6
1777343413721,8,0,117,7
1777343414721,3,0,117,7
1777343415721,5,0,118,8
1777343416721,7,3,118,0
1777343417721,9,0,120,2
1777343418721,3,3,120,0
1777343419722,8,0,121,1
1777343420722,6,1,122,0
1777343421722,7,0,122,0
1777343422722,9,0,123,1
1777343423722,9,0,124,2
1777343424722,13,0,126,4
1777343425723,4,0,127,5
1777343426723,7,0,128,6
1777343427723,6,0,128,6
1777343428723,7,0,130,8
1777343429723,10,0,131,9
1777343430723,7,0,131,9
1777343431724,8,0,132,10
1777343432724,11,0,133,11
1777343433724,6,0,134,12
1777343434724,12,0,136,14
1777343435724,9,0,138,16
1777343436725,10,0,139,17
1777343437725,11,0,140,18
1777343438725,10,0,142,20
1777343439725,6,0,143,21
1777343440725,9,0,144,22
1777343441725,9,0,144,22
1777343442725,10,0,145,23
1777343443726,6,0,146,24
1777343444726,8,0,147,25
1777343445726,3,0,147,25
1777343446726,2,0,147,25
1777343447726,9,0,148,26
1777343448726,9,1,149,0
1777343449726,0,0,149,0
1777343450727,6,0,150,1
1777343451727,5,0,150,1
1777343452727,10,0,151,2
1777343453727,2,0,152,3
1777343454727,7,0,153,4
1777343455727,9,0,154,5
1777343456728,11,0,155,6
1777343457728,10,4,156,0
1777343458728,5,0,157,1
1777343459728,5,1,157,0
1777343460728,5,0,158,1
1777343461729,10,0,160,3
1777343462729,9,2,161,0
1777343463729,3,0,161,0
1777343464729,5,1,162,0
1777343465729,7,0,162,0
1777343466729,10,0,164,2
1777343467730,6,0,164,2
1777343468730,4,0,165,3
1777343469730,6,0,166,4
1777343470730,4,0,166,4
1777343471730,2,0,166,4
1777343472730,7,0,166,4
1777343473731,11,0,168,6
1777343474731,8,0,168,6
1777343475731,9,0,170,8
1777343476731,5,0,171,9
1777343477731,9,0,172,10
1777343478731,9,0,173,11
1777343479731,7,1,174,0
1777343480732,2,2,174,0
1777343481732,2,0,174,0
1777343482732,5,3,174,0
1777343483732,6,0,175,1
1777343484732,4,2,175,0
1777343485733,5,0,175,0
1777343486733,7,0,176,1
1777343487733,8,0,178,3
1777343488733,8,0,179,4
1777343489733,10,0,180,5
1777343490733,9,0,181,6
1777343491734,10,1,182,0
1777343492734,6,4,182,0
1777343493734,7,0,183,1
1777343494734,12,0,185,3
1777343495734,3,0,185,3
1777343496734,7,0,186,4
1777343497735,9,1,188,0
1777343498735,3,0,188,0
1777343499735,6,0,189,1
1777343500735,8,0,190,2
1777343501735,6,0,191,3
1777343502735,12,0,192,4
1777343503735,12,0,194,6
1777343504736,10,0,196,8
1777343505736,8,0,196,8
1777343506736,11,0,198,10
1777343507736,7,0,199,11
1777343508736,9,0,200,12
1777343509737,10,0,201,13
1777343510737,5,0,201,13
1777343511737,8,0,202,14
1777343512737,10,0,204,16
1777343513737,8,0,205,17
1777343514737,11,0,206,18
1777343515737,9,0,208,20
1777343516738,3,2,208,0
1777343517738,0,0,208,0
1777343518738,6,0,209,1
1777343519738,10,0,210,2
1777343520738,9,0,211,3
1777343521738,11,0,212,4
1777343522738,9,0,214,6
1777343523739,9,0,215,7
1777343524740,7,3,216,0
1777343525740,6,0,217,1
1777343526740,9,0,218,2
1777343527740,8,0,218,2
1777343528740,9,2,219,0
1777343529740,4,0,219,0
1777343530741,6,1,220,0
1777343531741,8,0,221,1
1777343532741,7,0,221,1
1777343533741,8,0,222,2
1777343534741,12,0,224,4
1777343535741,9,0,225,5
1777343536741,6,0,226,6
1777343537741,10,0,228,8
1777343538742,7,0,228,8
1777343539742,9,0,230,10
1777343540742,3,1,230,0
1777343541742,7,3,230,0
1777343542743,6,1,231,0
1777343543743,2,2,231,0
1777343544743,3,0,231,0
1777343545743,7,1,232,0
1777343546743,9,0,232,0
1777343547743,9,0,234,2
1777343548744,9,0,235,3
1777343549744,8,1,236,0
1777343550744,5,5,236,0
1777343551744,1,0,236,0
1777343552744,7,0,237,1
1777343553744,8,0,237,1
1777343554744,9,0,239,3
1777343555744,3,1,239,0
1777343556745,11,0,240,1
1777343557745,11,0,241,2
1777343558745,4,0,241,2
1777343559745,7,0,242,3
1777343560745,7,0,243,4
1777343561745,8,0,244,5
1777343562745,6,0,244,5
1777343563745,11,0,246,7
1777343564746,4,0,246,7
1777343565746,6,0,247,8
1777343566746,9,0,248,9
1777343567746,10,0,249,10
1777343568747,7,0,250,11
1777343569747,7,0,250,11
1777343570747,10,0,252,13
1777343571747,11,0,252,13
1777343572747,10,0,254,15
1777343573747,10,0,256,17
1777343574747,8,0,257,18
1777343575748,6,0,258,19
1777343576748,6,0,259,20
1777343577748,10,0,260,21
1777343578748,9,0,261,22
1777343579748,11,0,263,24
1777343580748,8,0,264,25
1777343581748,5,3,264,0
1777343582748,7,0,264,0
1777343583748,7,1,265,0
1777343584749,2,1,265,0
1777343585749,7,0,265,0
1777343586749,7,0,266,1
1777343587749,9,0,267,2
1777343588749,7,0,269,4
1777343589750,9,0,270,5
